CenterPos,HKU9,Eidolon_helvum,Alternate,Alternate_ID,Query
15201,0.74,0.75,0.75,Rousettus_madagascariensis,Pteropus_rufus
15221,0.72,0.74,0.74,Rousettus_madagascariensis,Pteropus_rufus
15241,0.74,0.76,0.75,Rousettus_madagascariensis,Pteropus_rufus
15261,0.76,0.76,0.75,Rousettus_madagascariensis,Pteropus_rufus
15281,0.74,0.72,0.72,Rousettus_madagascariensis,Pteropus_rufus
15301,0.77,0.75,0.74,Rousettus_madagascariensis,Pteropus_rufus
15321,0.75,0.72,0.7,Rousettus_madagascariensis,Pteropus_rufus
15341,0.71,0.67,0.65,Rousettus_madagascariensis,Pteropus_rufus
15361,0.66,0.64,0.63,Rousettus_madagascariensis,Pteropus_rufus
15381,0.66,0.62,0.62,Rousettus_madagascariensis,Pteropus_rufus
15401,0.61,0.59,0.6,Rousettus_madagascariensis,Pteropus_rufus
15421,0.65,0.61,0.62,Rousettus_madagascariensis,Pteropus_rufus
15441,0.64,0.6,0.61,Rousettus_madagascariensis,Pteropus_rufus
15461,0.62,0.54,0.58,Rousettus_madagascariensis,Pteropus_rufus
15481,0.63,0.56,0.59,Rousettus_madagascariensis,Pteropus_rufus
15501,0.64,0.58,0.61,Rousettus_madagascariensis,Pteropus_rufus
15521,0.67,0.62,0.66,Rousettus_madagascariensis,Pteropus_rufus
15541,0.7,0.67,0.7,Rousettus_madagascariensis,Pteropus_rufus
15561,0.76,0.74,0.76,Rousettus_madagascariensis,Pteropus_rufus
15581,0.76,0.73,0.75,Rousettus_madagascariensis,Pteropus_rufus
15601,0.81,0.77,0.78,Rousettus_madagascariensis,Pteropus_rufus
15621,0.78,0.73,0.73,Rousettus_madagascariensis,Pteropus_rufus
15641,0.75,0.71,0.71,Rousettus_madagascariensis,Pteropus_rufus
15661,0.76,0.74,0.73,Rousettus_madagascariensis,Pteropus_rufus
15681,0.79,0.76,0.75,Rousettus_madagascariensis,Pteropus_rufus
15701,0.76,0.72,0.72,Rousettus_madagascariensis,Pteropus_rufus
15721,0.76,0.72,0.71,Rousettus_madagascariensis,Pteropus_rufus
15741,0.75,0.68,0.67,Rousettus_madagascariensis,Pteropus_rufus
15761,0.75,0.67,0.66,Rousettus_madagascariensis,Pteropus_rufus
15781,0.73,0.65,0.65,Rousettus_madagascariensis,Pteropus_rufus
15801,0.7,0.63,0.63,Rousettus_madagascariensis,Pteropus_rufus
15821,0.7,0.67,0.68,Rousettus_madagascariensis,Pteropus_rufus
15841,0.71,0.67,0.68,Rousettus_madagascariensis,Pteropus_rufus
15861,0.68,0.65,0.66,Rousettus_madagascariensis,Pteropus_rufus
15881,0.66,0.65,0.67,Rousettus_madagascariensis,Pteropus_rufus
15901,0.68,0.65,0.68,Rousettus_madagascariensis,Pteropus_rufus
15921,0.7,0.66,0.69,Rousettus_madagascariensis,Pteropus_rufus
15941,0.68,0.65,0.68,Rousettus_madagascariensis,Pteropus_rufus
15961,0.67,0.65,0.68,Rousettus_madagascariensis,Pteropus_rufus
15981,0.69,0.7,0.72,Rousettus_madagascariensis,Pteropus_rufus
16001,0.71,0.69,0.71,Rousettus_madagascariensis,Pteropus_rufus
16021,0.68,0.63,0.65,Rousettus_madagascariensis,Pteropus_rufus
16041,0.69,0.65,0.67,Rousettus_madagascariensis,Pteropus_rufus
16061,0.69,0.64,0.66,Rousettus_madagascariensis,Pteropus_rufus
16081,0.69,0.63,0.67,Rousettus_madagascariensis,Pteropus_rufus
16101,0.69,0.65,0.67,Rousettus_madagascariensis,Pteropus_rufus
16121,0.68,0.64,0.67,Rousettus_madagascariensis,Pteropus_rufus
16141,0.7,0.64,0.68,Rousettus_madagascariensis,Pteropus_rufus
16161,0.73,0.63,0.66,Rousettus_madagascariensis,Pteropus_rufus
16181,0.72,0.6,0.64,Rousettus_madagascariensis,Pteropus_rufus
16201,0.69,0.6,0.63,Rousettus_madagascariensis,Pteropus_rufus
16221,0.71,0.65,0.67,Rousettus_madagascariensis,Pteropus_rufus
16241,0.71,0.63,0.64,Rousettus_madagascariensis,Pteropus_rufus
16261,0.73,0.65,0.65,Rousettus_madagascariensis,Pteropus_rufus
16281,0.74,0.67,0.66,Rousettus_madagascariensis,Pteropus_rufus
16301,0.73,0.68,0.67,Rousettus_madagascariensis,Pteropus_rufus
16321,0.73,0.68,0.68,Rousettus_madagascariensis,Pteropus_rufus
16341,0.71,0.7,0.7,Rousettus_madagascariensis,Pteropus_rufus
16361,0.66,0.7,0.7,Rousettus_madagascariensis,Pteropus_rufus
16381,0.66,0.69,0.68,Rousettus_madagascariensis,Pteropus_rufus
16401,0.69,0.7,0.7,Rousettus_madagascariensis,Pteropus_rufus
16421,0.69,0.69,0.7,Rousettus_madagascariensis,Pteropus_rufus
16441,0.66,0.67,0.68,Rousettus_madagascariensis,Pteropus_rufus
16461,0.64,0.64,0.66,Rousettus_madagascariensis,Pteropus_rufus
16481,0.62,0.62,0.63,Rousettus_madagascariensis,Pteropus_rufus
16501,0.61,0.62,0.63,Rousettus_madagascariensis,Pteropus_rufus
16521,0.6,0.6,0.6,Rousettus_madagascariensis,Pteropus_rufus
16541,0.63,0.6,0.6,Rousettus_madagascariensis,Pteropus_rufus
16561,0.64,0.59,0.59,Rousettus_madagascariensis,Pteropus_rufus
16581,0.63,0.61,0.61,Rousettus_madagascariensis,Pteropus_rufus
16601,0.63,0.57,0.56,Rousettus_madagascariensis,Pteropus_rufus
16621,0.64,0.55,0.54,Rousettus_madagascariensis,Pteropus_rufus
16641,0.64,0.6,0.57,Rousettus_madagascariensis,Pteropus_rufus
16661,0.59,0.58,0.54,Rousettus_madagascariensis,Pteropus_rufus
16681,0.57,0.57,0.55,Rousettus_madagascariensis,Pteropus_rufus
16701,0.59,0.56,0.54,Rousettus_madagascariensis,Pteropus_rufus
16721,0.59,0.58,0.54,Rousettus_madagascariensis,Pteropus_rufus
16741,0.54,0.5,0.45,Rousettus_madagascariensis,Pteropus_rufus
16761,0.53,0.51,0.47,Rousettus_madagascariensis,Pteropus_rufus
16781,0.46,0.46,0.41,Rousettus_madagascariensis,Pteropus_rufus
16801,0.44,0.49,0.43,Rousettus_madagascariensis,Pteropus_rufus
16821,0.47,0.55,0.52,Rousettus_madagascariensis,Pteropus_rufus
16841,0.51,0.56,0.53,Rousettus_madagascariensis,Pteropus_rufus
16861,0.58,0.62,0.61,Rousettus_madagascariensis,Pteropus_rufus
16881,0.59,0.65,0.64,Rousettus_madagascariensis,Pteropus_rufus
16901,0.59,0.65,0.65,Rousettus_madagascariensis,Pteropus_rufus
16921,0.58,0.68,0.68,Rousettus_madagascariensis,Pteropus_rufus
16941,0.62,0.72,0.74,Rousettus_madagascariensis,Pteropus_rufus
16961,0.64,0.72,0.74,Rousettus_madagascariensis,Pteropus_rufus
16981,0.73,0.77,0.79,Rousettus_madagascariensis,Pteropus_rufus
17001,0.72,0.77,0.79,Rousettus_madagascariensis,Pteropus_rufus
17021,0.7,0.74,0.75,Rousettus_madagascariensis,Pteropus_rufus
17041,0.7,0.74,0.75,Rousettus_madagascariensis,Pteropus_rufus
17061,0.7,0.71,0.72,Rousettus_madagascariensis,Pteropus_rufus
17081,0.7,0.7,0.7,Rousettus_madagascariensis,Pteropus_rufus
17101,0.73,0.73,0.72,Rousettus_madagascariensis,Pteropus_rufus
17121,0.76,0.71,0.71,Rousettus_madagascariensis,Pteropus_rufus
17141,0.75,0.7,0.69,Rousettus_madagascariensis,Pteropus_rufus
17161,0.72,0.67,0.67,Rousettus_madagascariensis,Pteropus_rufus
17181,0.7,0.66,0.66,Rousettus_madagascariensis,Pteropus_rufus
17201,0.69,0.62,0.62,Rousettus_madagascariensis,Pteropus_rufus
17221,0.68,0.64,0.64,Rousettus_madagascariensis,Pteropus_rufus
17241,0.69,0.62,0.62,Rousettus_madagascariensis,Pteropus_rufus
17261,0.71,0.64,0.64,Rousettus_madagascariensis,Pteropus_rufus
17281,0.7,0.62,0.62,Rousettus_madagascariensis,Pteropus_rufus
17301,0.66,0.59,0.6,Rousettus_madagascariensis,Pteropus_rufus
17321,0.68,0.61,0.61,Rousettus_madagascariensis,Pteropus_rufus
17341,0.68,0.62,0.62,Rousettus_madagascariensis,Pteropus_rufus
17361,0.66,0.65,0.63,Rousettus_madagascariensis,Pteropus_rufus
17381,0.64,0.63,0.63,Rousettus_madagascariensis,Pteropus_rufus
17401,0.68,0.68,0.67,Rousettus_madagascariensis,Pteropus_rufus
17421,0.67,0.67,0.67,Rousettus_madagascariensis,Pteropus_rufus
17441,0.62,0.65,0.64,Rousettus_madagascariensis,Pteropus_rufus
17461,0.55,0.62,0.62,Rousettus_madagascariensis,Pteropus_rufus
17481,0.52,0.6,0.61,Rousettus_madagascariensis,Pteropus_rufus
17501,0.55,0.62,0.63,Rousettus_madagascariensis,Pteropus_rufus
17521,0.51,0.59,0.61,Rousettus_madagascariensis,Pteropus_rufus
17541,0.51,0.6,0.61,Rousettus_madagascariensis,Pteropus_rufus
17561,0.56,0.61,0.63,Rousettus_madagascariensis,Pteropus_rufus
17581,0.56,0.63,0.64,Rousettus_madagascariensis,Pteropus_rufus
17601,0.52,0.61,0.62,Rousettus_madagascariensis,Pteropus_rufus
17621,0.54,0.61,0.61,Rousettus_madagascariensis,Pteropus_rufus
17641,0.59,0.66,0.67,Rousettus_madagascariensis,Pteropus_rufus
17661,0.64,0.66,0.66,Rousettus_madagascariensis,Pteropus_rufus
17681,0.69,0.69,0.68,Rousettus_madagascariensis,Pteropus_rufus
17701,0.63,0.64,0.64,Rousettus_madagascariensis,Pteropus_rufus
17721,0.57,0.63,0.62,Rousettus_madagascariensis,Pteropus_rufus
17741,0.55,0.57,0.57,Rousettus_madagascariensis,Pteropus_rufus
17761,0.43,0.4,0.39,Rousettus_madagascariensis,Pteropus_rufus
17781,0.47,0.37,0.36,Rousettus_madagascariensis,Pteropus_rufus
17801,0.48,0.37,0.35,Rousettus_madagascariensis,Pteropus_rufus
17821,0.44,0.37,0.36,Rousettus_madagascariensis,Pteropus_rufus
17841,0.46,0.32,0.3,Rousettus_madagascariensis,Pteropus_rufus
17861,0.44,0.39,0.37,Rousettus_madagascariensis,Pteropus_rufus
17881,0.34,0.36,0.33,Rousettus_madagascariensis,Pteropus_rufus
17901,0.23,0.24,0.2,Rousettus_madagascariensis,Pteropus_rufus
17921,0.27,0.25,0.2,Rousettus_madagascariensis,Pteropus_rufus
17941,0.36,0.41,0.38,Rousettus_madagascariensis,Pteropus_rufus
17961,0.52,0.55,0.53,Rousettus_madagascariensis,Pteropus_rufus
17981,0.49,0.56,0.54,Rousettus_madagascariensis,Pteropus_rufus
18001,0.52,0.6,0.59,Rousettus_madagascariensis,Pteropus_rufus
18021,0.56,0.61,0.59,Rousettus_madagascariensis,Pteropus_rufus
18041,0.59,0.63,0.6,Rousettus_madagascariensis,Pteropus_rufus
18061,0.6,0.64,0.62,Rousettus_madagascariensis,Pteropus_rufus
18081,0.66,0.65,0.64,Rousettus_madagascariensis,Pteropus_rufus
18101,0.75,0.73,0.73,Rousettus_madagascariensis,Pteropus_rufus
18121,0.76,0.71,0.71,Rousettus_madagascariensis,Pteropus_rufus
18141,0.71,0.69,0.69,Rousettus_madagascariensis,Pteropus_rufus
18161,0.7,0.68,0.69,Rousettus_madagascariensis,Pteropus_rufus
18181,0.65,0.64,0.65,Rousettus_madagascariensis,Pteropus_rufus
18201,0.69,0.64,0.65,Rousettus_madagascariensis,Pteropus_rufus
18221,0.64,0.59,0.6,Rousettus_madagascariensis,Pteropus_rufus
18241,0.61,0.59,0.61,Rousettus_madagascariensis,Pteropus_rufus
18261,0.63,0.56,0.58,Rousettus_madagascariensis,Pteropus_rufus
18281,0.63,0.57,0.58,Rousettus_madagascariensis,Pteropus_rufus
18301,0.64,0.62,0.61,Rousettus_madagascariensis,Pteropus_rufus
18321,0.66,0.66,0.66,Rousettus_madagascariensis,Pteropus_rufus
18341,0.71,0.65,0.64,Rousettus_madagascariensis,Pteropus_rufus
18361,0.69,0.68,0.67,Rousettus_madagascariensis,Pteropus_rufus
18381,0.72,0.68,0.66,Rousettus_madagascariensis,Pteropus_rufus
18401,0.68,0.62,0.6,Rousettus_madagascariensis,Pteropus_rufus
18421,0.65,0.62,0.61,Rousettus_madagascariensis,Pteropus_rufus
18441,0.63,0.61,0.6,Rousettus_madagascariensis,Pteropus_rufus
18461,0.63,0.61,0.6,Rousettus_madagascariensis,Pteropus_rufus
18481,0.62,0.63,0.63,Rousettus_madagascariensis,Pteropus_rufus
18501,0.61,0.59,0.6,Rousettus_madagascariensis,Pteropus_rufus
18521,0.62,0.61,0.61,Rousettus_madagascariensis,Pteropus_rufus
18541,0.61,0.62,0.61,Rousettus_madagascariensis,Pteropus_rufus
18561,0.62,0.61,0.61,Rousettus_madagascariensis,Pteropus_rufus
18581,0.66,0.65,0.64,Rousettus_madagascariensis,Pteropus_rufus
18601,0.66,0.72,0.71,Rousettus_madagascariensis,Pteropus_rufus
18621,0.69,0.74,0.73,Rousettus_madagascariensis,Pteropus_rufus
18641,0.69,0.75,0.73,Rousettus_madagascariensis,Pteropus_rufus
18661,0.66,0.73,0.72,Rousettus_madagascariensis,Pteropus_rufus
18681,0.67,0.71,0.69,Rousettus_madagascariensis,Pteropus_rufus
18701,0.66,0.68,0.65,Rousettus_madagascariensis,Pteropus_rufus
18721,0.62,0.65,0.64,Rousettus_madagascariensis,Pteropus_rufus
18741,0.54,0.62,0.62,Rousettus_madagascariensis,Pteropus_rufus
18761,0.54,0.6,0.59,Rousettus_madagascariensis,Pteropus_rufus
18781,0.51,0.55,0.56,Rousettus_madagascariensis,Pteropus_rufus
18801,0.49,0.51,0.52,Rousettus_madagascariensis,Pteropus_rufus
18821,0.53,0.53,0.54,Rousettus_madagascariensis,Pteropus_rufus
18841,0.49,0.47,0.48,Rousettus_madagascariensis,Pteropus_rufus
18861,0.46,0.42,0.42,Rousettus_madagascariensis,Pteropus_rufus
18881,0.42,0.36,0.39,Rousettus_madagascariensis,Pteropus_rufus
18901,0.48,0.42,0.43,Rousettus_madagascariensis,Pteropus_rufus
18921,0.53,0.45,0.47,Rousettus_madagascariensis,Pteropus_rufus
18941,0.57,0.46,0.5,Rousettus_madagascariensis,Pteropus_rufus
18961,0.61,0.49,0.5,Rousettus_madagascariensis,Pteropus_rufus
18981,0.62,0.54,0.53,Rousettus_madagascariensis,Pteropus_rufus
19001,0.62,0.53,0.53,Rousettus_madagascariensis,Pteropus_rufus
19021,0.62,0.54,0.54,Rousettus_madagascariensis,Pteropus_rufus
19041,0.67,0.61,0.61,Rousettus_madagascariensis,Pteropus_rufus
19061,0.72,0.68,0.69,Rousettus_madagascariensis,Pteropus_rufus
19081,0.7,0.71,0.71,Rousettus_madagascariensis,Pteropus_rufus
19101,0.7,0.71,0.73,Rousettus_madagascariensis,Pteropus_rufus
19121,0.63,0.65,0.67,Rousettus_madagascariensis,Pteropus_rufus
19141,0.58,0.64,0.62,Rousettus_madagascariensis,Pteropus_rufus
19161,0.55,0.61,0.61,Rousettus_madagascariensis,Pteropus_rufus
19181,0.5,0.59,0.59,Rousettus_madagascariensis,Pteropus_rufus
19201,0.54,0.58,0.58,Rousettus_madagascariensis,Pteropus_rufus
19221,0.53,0.55,0.54,Rousettus_madagascariensis,Pteropus_rufus
19241,0.48,0.53,0.5,Rousettus_madagascariensis,Pteropus_rufus
19261,0.43,0.45,0.41,Rousettus_madagascariensis,Pteropus_rufus
19281,0.38,0.41,0.36,Rousettus_madagascariensis,Pteropus_rufus
19301,0.33,0.35,0.29,Rousettus_madagascariensis,Pteropus_rufus
19321,0.37,0.38,0.31,Rousettus_madagascariensis,Pteropus_rufus
19341,0.47,0.44,0.4,Rousettus_madagascariensis,Pteropus_rufus
19361,0.5,0.44,0.41,Rousettus_madagascariensis,Pteropus_rufus
19381,0.51,0.37,0.35,Rousettus_madagascariensis,Pteropus_rufus
19401,0.43,0.3,0.29,Rousettus_madagascariensis,Pteropus_rufus
19421,0.43,0.27,0.27,Rousettus_madagascariensis,Pteropus_rufus
19441,0.39,0.25,0.26,Rousettus_madagascariensis,Pteropus_rufus
19461,0.43,0.34,0.35,Rousettus_madagascariensis,Pteropus_rufus
19481,0.4,0.36,0.37,Rousettus_madagascariensis,Pteropus_rufus
19501,0.39,0.41,0.41,Rousettus_madagascariensis,Pteropus_rufus
19521,0.42,0.4,0.43,Rousettus_madagascariensis,Pteropus_rufus
19541,0.4,0.37,0.38,Rousettus_madagascariensis,Pteropus_rufus
19561,0.39,0.43,0.44,Rousettus_madagascariensis,Pteropus_rufus
19581,0.4,0.51,0.51,Rousettus_madagascariensis,Pteropus_rufus
19601,0.4,0.53,0.54,Rousettus_madagascariensis,Pteropus_rufus
19621,0.35,0.52,0.53,Rousettus_madagascariensis,Pteropus_rufus
19641,0.35,0.5,0.51,Rousettus_madagascariensis,Pteropus_rufus
19661,0.29,0.45,0.47,Rousettus_madagascariensis,Pteropus_rufus
19681,0.39,0.45,0.48,Rousettus_madagascariensis,Pteropus_rufus
19701,0.32,0.38,0.42,Rousettus_madagascariensis,Pteropus_rufus
19721,0.3,0.36,0.39,Rousettus_madagascariensis,Pteropus_rufus
19741,0.24,0.27,0.31,Rousettus_madagascariensis,Pteropus_rufus
19761,0.16,0.14,0.19,Rousettus_madagascariensis,Pteropus_rufus
19781,0.21,0.16,0.17,Rousettus_madagascariensis,Pteropus_rufus
19801,0.29,0.17,0.18,Rousettus_madagascariensis,Pteropus_rufus
19821,0.3,0.23,0.24,Rousettus_madagascariensis,Pteropus_rufus
19841,0.26,0.19,0.19,Rousettus_madagascariensis,Pteropus_rufus
19861,0.38,0.27,0.24,Rousettus_madagascariensis,Pteropus_rufus
19881,0.4,0.33,0.32,Rousettus_madagascariensis,Pteropus_rufus
19901,0.46,0.32,0.31,Rousettus_madagascariensis,Pteropus_rufus
19921,0.44,0.29,0.26,Rousettus_madagascariensis,Pteropus_rufus
19941,0.51,0.37,0.34,Rousettus_madagascariensis,Pteropus_rufus
19961,0.53,0.37,0.33,Rousettus_madagascariensis,Pteropus_rufus
19981,0.48,0.31,0.3,Rousettus_madagascariensis,Pteropus_rufus
20001,0.39,0.32,0.29,Rousettus_madagascariensis,Pteropus_rufus
20021,0.41,0.3,0.26,Rousettus_madagascariensis,Pteropus_rufus
20041,0.47,0.3,0.26,Rousettus_madagascariensis,Pteropus_rufus
20061,0.45,0.26,0.24,Rousettus_madagascariensis,Pteropus_rufus
20081,0.41,0.24,0.2,Rousettus_madagascariensis,Pteropus_rufus
20101,0.46,0.28,0.24,Rousettus_madagascariensis,Pteropus_rufus
20121,0.47,0.22,0.19,Rousettus_madagascariensis,Pteropus_rufus
20141,0.39,0.2,0.17,Rousettus_madagascariensis,Pteropus_rufus
20161,0.39,0.23,0.2,Rousettus_madagascariensis,Pteropus_rufus
20181,0.44,0.28,0.26,Rousettus_madagascariensis,Pteropus_rufus
20201,0.45,0.18,0.17,Rousettus_madagascariensis,Pteropus_rufus
20221,0.46,0.2,0.22,Rousettus_madagascariensis,Pteropus_rufus
20241,0.47,0.28,0.29,Rousettus_madagascariensis,Pteropus_rufus
20261,0.41,0.23,0.27,Rousettus_madagascariensis,Pteropus_rufus
20281,0.43,0.22,0.27,Rousettus_madagascariensis,Pteropus_rufus
20301,0.31,0.21,0.26,Rousettus_madagascariensis,Pteropus_rufus
20321,0.34,0.34,0.39,Rousettus_madagascariensis,Pteropus_rufus
20341,0.45,0.45,0.48,Rousettus_madagascariensis,Pteropus_rufus
20361,0.46,0.45,0.48,Rousettus_madagascariensis,Pteropus_rufus
20381,0.44,0.49,0.53,Rousettus_madagascariensis,Pteropus_rufus
20401,0.56,0.6,0.63,Rousettus_madagascariensis,Pteropus_rufus
20421,0.58,0.59,0.6,Rousettus_madagascariensis,Pteropus_rufus
20441,0.6,0.56,0.57,Rousettus_madagascariensis,Pteropus_rufus
20461,0.66,0.56,0.54,Rousettus_madagascariensis,Pteropus_rufus
20481,0.63,0.59,0.57,Rousettus_madagascariensis,Pteropus_rufus
20501,0.67,0.61,0.61,Rousettus_madagascariensis,Pteropus_rufus
20521,0.69,0.64,0.63,Rousettus_madagascariensis,Pteropus_rufus
20541,0.68,0.61,0.6,Rousettus_madagascariensis,Pteropus_rufus
20561,0.67,0.63,0.63,Rousettus_madagascariensis,Pteropus_rufus
20581,0.69,0.6,0.57,Rousettus_madagascariensis,Pteropus_rufus
20601,0.71,0.61,0.59,Rousettus_madagascariensis,Pteropus_rufus
20621,0.7,0.63,0.6,Rousettus_madagascariensis,Pteropus_rufus
20641,0.72,0.69,0.65,Rousettus_madagascariensis,Pteropus_rufus
20661,0.68,0.67,0.64,Rousettus_madagascariensis,Pteropus_rufus
20681,0.72,0.65,0.6,Rousettus_madagascariensis,Pteropus_rufus
20701,0.75,0.62,0.56,Rousettus_madagascariensis,Pteropus_rufus
20721,0.71,0.53,0.47,Rousettus_madagascariensis,Pteropus_rufus
20741,0.62,0.45,0.39,Rousettus_madagascariensis,Pteropus_rufus
20761,0.68,0.46,0.39,Rousettus_madagascariensis,Pteropus_rufus
20781,0.68,0.47,0.42,Rousettus_madagascariensis,Pteropus_rufus
20801,0.58,0.39,0.33,Rousettus_madagascariensis,Pteropus_rufus
20821,0.61,0.41,0.37,Rousettus_madagascariensis,Pteropus_rufus
20841,0.58,0.38,0.36,Rousettus_madagascariensis,Pteropus_rufus
20861,0.58,0.46,0.43,Rousettus_madagascariensis,Pteropus_rufus
20881,0.57,0.48,0.46,Rousettus_madagascariensis,Pteropus_rufus
20901,0.59,0.56,0.52,Rousettus_madagascariensis,Pteropus_rufus
20921,0.64,0.65,0.6,Rousettus_madagascariensis,Pteropus_rufus
20941,0.7,0.68,0.66,Rousettus_madagascariensis,Pteropus_rufus
20961,0.69,0.68,0.65,Rousettus_madagascariensis,Pteropus_rufus
20981,0.69,0.69,0.65,Rousettus_madagascariensis,Pteropus_rufus
21001,0.71,0.67,0.65,Rousettus_madagascariensis,Pteropus_rufus
21021,0.69,0.66,0.63,Rousettus_madagascariensis,Pteropus_rufus
21041,0.7,0.66,0.61,Rousettus_madagascariensis,Pteropus_rufus
21061,0.75,0.68,0.64,Rousettus_madagascariensis,Pteropus_rufus
21081,0.74,0.66,0.63,Rousettus_madagascariensis,Pteropus_rufus
21101,0.74,0.65,0.62,Rousettus_madagascariensis,Pteropus_rufus
21121,0.67,0.55,0.53,Rousettus_madagascariensis,Pteropus_rufus
21141,0.67,0.56,0.53,Rousettus_madagascariensis,Pteropus_rufus
21161,0.67,0.55,0.52,Rousettus_madagascariensis,Pteropus_rufus
21181,0.69,0.54,0.5,Rousettus_madagascariensis,Pteropus_rufus
21201,0.69,0.59,0.52,Rousettus_madagascariensis,Pteropus_rufus
21221,0.69,0.55,0.49,Rousettus_madagascariensis,Pteropus_rufus
21241,0.66,0.47,0.43,Rousettus_madagascariensis,Pteropus_rufus
21261,0.62,0.4,0.35,Rousettus_madagascariensis,Pteropus_rufus
21281,0.63,0.38,0.33,Rousettus_madagascariensis,Pteropus_rufus
21301,0.61,0.34,0.24,Rousettus_madagascariensis,Pteropus_rufus
21321,0.7,0.42,0.25,Rousettus_madagascariensis,Pteropus_rufus
21341,0.69,0.29,0.07,Rousettus_madagascariensis,Pteropus_rufus
21361,0.59,0.07,-0.25,Rousettus_madagascariensis,Pteropus_rufus
21381,0.48,-0.14,-0.92,Rousettus_madagascariensis,Pteropus_rufus
21401,0.35,-0.54,-1.55,Rousettus_madagascariensis,Pteropus_rufus
21421,0.19,-0.7,-2.22,Rousettus_madagascariensis,Pteropus_rufus
21441,0.18,-0.36,-1.35,Rousettus_madagascariensis,Pteropus_rufus
21461,0.21,-0.26,-1.16,Rousettus_madagascariensis,Pteropus_rufus
21481,0.19,-0.22,-1.04,Rousettus_madagascariensis,Pteropus_rufus
21501,0.16,-0.22,-1.08,Rousettus_madagascariensis,Pteropus_rufus
21521,-0.09,-0.37,-1.25,Rousettus_madagascariensis,Pteropus_rufus
21541,-0.14,-0.28,-1.24,Rousettus_madagascariensis,Pteropus_rufus
21561,-0.02,-0.14,-1.23,Rousettus_madagascariensis,Pteropus_rufus
21581,0.03,-0.02,-0.63,Rousettus_madagascariensis,Pteropus_rufus
21601,0.14,0.03,-0.51,Rousettus_madagascariensis,Pteropus_rufus
21621,0.2,0.1,-0.43,Rousettus_madagascariensis,Pteropus_rufus
21641,0.2,0.08,-0.57,Rousettus_madagascariensis,Pteropus_rufus
21661,0.23,0.13,-0.44,Rousettus_madagascariensis,Pteropus_rufus
21681,0.32,0.15,-0.35,Rousettus_madagascariensis,Pteropus_rufus
21701,0.34,0.19,-0.29,Rousettus_madagascariensis,Pteropus_rufus
21721,0.48,0.29,-0.17,Rousettus_madagascariensis,Pteropus_rufus
21741,0.49,0.21,-0.11,Rousettus_madagascariensis,Pteropus_rufus
21761,0.45,0.27,0.03,Rousettus_madagascariensis,Pteropus_rufus
21781,0.36,0.05,-0.06,Rousettus_madagascariensis,Pteropus_rufus
21801,0.39,0.08,-0.02,Rousettus_madagascariensis,Pteropus_rufus
21821,0.37,0.1,0,Rousettus_madagascariensis,Pteropus_rufus
21841,0.29,0.12,-0.02,Rousettus_madagascariensis,Pteropus_rufus
21861,0.29,0.13,0.02,Rousettus_madagascariensis,Pteropus_rufus
21881,0.15,0.08,-0.14,Rousettus_madagascariensis,Pteropus_rufus
21901,0.2,0.03,-0.25,Rousettus_madagascariensis,Pteropus_rufus
21921,0.18,-0.01,-0.14,Rousettus_madagascariensis,Pteropus_rufus
21941,0.11,0.02,-0.19,Rousettus_madagascariensis,Pteropus_rufus
21961,0.02,-0.19,-0.24,Rousettus_madagascariensis,Pteropus_rufus
21981,0.07,0.08,-0.08,Rousettus_madagascariensis,Pteropus_rufus
22001,0.15,0.18,-0.06,Rousettus_madagascariensis,Pteropus_rufus
22021,0.11,0.15,-0.09,Rousettus_madagascariensis,Pteropus_rufus
22041,0.22,0.17,-0.05,Rousettus_madagascariensis,Pteropus_rufus
22061,0.2,0.09,-0.16,Rousettus_madagascariensis,Pteropus_rufus
22081,0.29,0.1,-0.13,Rousettus_madagascariensis,Pteropus_rufus
22101,0.3,0.22,-0.02,Rousettus_madagascariensis,Pteropus_rufus
22121,0.42,0.25,-0.08,Rousettus_madagascariensis,Pteropus_rufus
22141,0.39,0.26,-0.24,Rousettus_madagascariensis,Pteropus_rufus
22161,0.49,0.38,-0.15,Rousettus_madagascariensis,Pteropus_rufus
22181,0.53,0.35,-0.37,Rousettus_madagascariensis,Pteropus_rufus
22201,0.53,0.35,-0.37,Rousettus_madagascariensis,Pteropus_rufus
22221,0.53,0.35,-0.37,Rousettus_madagascariensis,Pteropus_rufus
22241,0.36,0.02,-2.63,Rousettus_madagascariensis,Pteropus_rufus
22261,0.26,-0.15,-2.08,Rousettus_madagascariensis,Pteropus_rufus
22281,0.11,-0.14,-1.46,Rousettus_madagascariensis,Pteropus_rufus
22301,0.1,-0.56,-1.46,Rousettus_madagascariensis,Pteropus_rufus
22321,-0.27,-0.48,-0.66,Rousettus_madagascariensis,Pteropus_rufus
22341,-0.11,-0.38,-0.33,Rousettus_madagascariensis,Pteropus_rufus
22361,0.11,-0.35,-0.1,Rousettus_madagascariensis,Pteropus_rufus
22381,0.16,-0.23,-0.07,Rousettus_madagascariensis,Pteropus_rufus
22401,0.13,-0.24,-0.13,Rousettus_madagascariensis,Pteropus_rufus
22421,0.09,-0.3,-0.19,Rousettus_madagascariensis,Pteropus_rufus
22441,0.11,-0.25,-0.18,Rousettus_madagascariensis,Pteropus_rufus
22461,0.19,-0.04,-0.18,Rousettus_madagascariensis,Pteropus_rufus
22481,0.27,-0.05,-0.27,Rousettus_madagascariensis,Pteropus_rufus
