CenterPos,HKU9,Eidolon_helvum,Alternative,ID_Alternative,Query
26260,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26280,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26300,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26320,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26340,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26360,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26380,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26400,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26420,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26440,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26460,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26480,96,0,4,Rousettus_madagascariensis,Pteropus_rufus
26500,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26520,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26540,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26560,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26580,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26600,96,0,4,Rousettus_madagascariensis,Pteropus_rufus
26620,96,0,4,Rousettus_madagascariensis,Pteropus_rufus
26640,95,0,5,Rousettus_madagascariensis,Pteropus_rufus
26660,98,0,2,Rousettus_madagascariensis,Pteropus_rufus
26680,98,0,2,Rousettus_madagascariensis,Pteropus_rufus
26700,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26720,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26740,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26760,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26780,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26800,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26820,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26840,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26860,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26880,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26900,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26920,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26940,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26960,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26980,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27000,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27020,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27040,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27060,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27080,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27100,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27120,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27140,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27160,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27180,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27200,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27220,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27240,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27260,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27280,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27300,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27320,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27340,96,3,1,Rousettus_madagascariensis,Pteropus_rufus
27360,89,2,9,Rousettus_madagascariensis,Pteropus_rufus
27380,87,5,8,Rousettus_madagascariensis,Pteropus_rufus
27400,77,9,14,Rousettus_madagascariensis,Pteropus_rufus
27420,80,4,16,Rousettus_madagascariensis,Pteropus_rufus
27440,42,14,44,Rousettus_madagascariensis,Pteropus_rufus
27460,47,19,34,Rousettus_madagascariensis,Pteropus_rufus
27480,36,30,34,Rousettus_madagascariensis,Pteropus_rufus
27500,54,15,31,Rousettus_madagascariensis,Pteropus_rufus
27520,58,7,35,Rousettus_madagascariensis,Pteropus_rufus
27540,84,2,14,Rousettus_madagascariensis,Pteropus_rufus
27560,97,1,2,Rousettus_madagascariensis,Pteropus_rufus
27580,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27600,98,0,2,Rousettus_madagascariensis,Pteropus_rufus
27620,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27640,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
27660,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27680,98,2,0,Rousettus_madagascariensis,Pteropus_rufus
27700,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
27720,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27740,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27760,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27780,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27800,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27820,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27840,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27860,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27880,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27900,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27920,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27940,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27960,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
27980,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
28000,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
28020,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
28040,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
28060,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
28080,93,7,0,Rousettus_madagascariensis,Pteropus_rufus
28100,96,4,0,Rousettus_madagascariensis,Pteropus_rufus
28120,83,17,0,Rousettus_madagascariensis,Pteropus_rufus
28140,97,3,0,Rousettus_madagascariensis,Pteropus_rufus
28160,78,22,0,Rousettus_madagascariensis,Pteropus_rufus
28180,80,20,0,Rousettus_madagascariensis,Pteropus_rufus
28200,75,25,0,Rousettus_madagascariensis,Pteropus_rufus
28220,91,9,0,Rousettus_madagascariensis,Pteropus_rufus
28240,91,6,3,Rousettus_madagascariensis,Pteropus_rufus
28260,96,1,3,Rousettus_madagascariensis,Pteropus_rufus
28280,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
28300,98,1,1,Rousettus_madagascariensis,Pteropus_rufus
28320,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
28340,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
28360,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
28380,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
28400,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
28420,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
28440,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
28460,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
28480,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
28500,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
28520,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
28540,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
28560,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
28580,96,1,3,Rousettus_madagascariensis,Pteropus_rufus
28600,89,5,6,Rousettus_madagascariensis,Pteropus_rufus
28620,82,3,15,Rousettus_madagascariensis,Pteropus_rufus
28640,86,2,12,Rousettus_madagascariensis,Pteropus_rufus
28660,83,2,15,Rousettus_madagascariensis,Pteropus_rufus
28680,88,2,10,Rousettus_madagascariensis,Pteropus_rufus
28700,89,1,10,Rousettus_madagascariensis,Pteropus_rufus
28720,92,0,8,Rousettus_madagascariensis,Pteropus_rufus
28740,87,2,11,Rousettus_madagascariensis,Pteropus_rufus
28760,97,1,2,Rousettus_madagascariensis,Pteropus_rufus
28780,87,10,3,Rousettus_madagascariensis,Pteropus_rufus
28800,73,15,12,Rousettus_madagascariensis,Pteropus_rufus
28820,49,44,7,Rousettus_madagascariensis,Pteropus_rufus
28840,30,59,11,Rousettus_madagascariensis,Pteropus_rufus
28860,39,56,5,Rousettus_madagascariensis,Pteropus_rufus
28880,38,47,15,Rousettus_madagascariensis,Pteropus_rufus
28900,26,72,2,Rousettus_madagascariensis,Pteropus_rufus
28920,30,59,11,Rousettus_madagascariensis,Pteropus_rufus
28940,23,70,7,Rousettus_madagascariensis,Pteropus_rufus
28960,26,71,3,Rousettus_madagascariensis,Pteropus_rufus
28980,25,72,3,Rousettus_madagascariensis,Pteropus_rufus
29000,30,60,10,Rousettus_madagascariensis,Pteropus_rufus
29020,26,44,30,Rousettus_madagascariensis,Pteropus_rufus
29040,26,61,13,Rousettus_madagascariensis,Pteropus_rufus
29060,18,63,19,Rousettus_madagascariensis,Pteropus_rufus
29080,32,46,22,Rousettus_madagascariensis,Pteropus_rufus
29100,61,35,4,Rousettus_madagascariensis,Pteropus_rufus
29120,69,31,0,Rousettus_madagascariensis,Pteropus_rufus
29140,84,13,3,Rousettus_madagascariensis,Pteropus_rufus
29160,73,23,4,Rousettus_madagascariensis,Pteropus_rufus
29180,87,10,3,Rousettus_madagascariensis,Pteropus_rufus
29200,96,3,1,Rousettus_madagascariensis,Pteropus_rufus
29220,86,11,3,Rousettus_madagascariensis,Pteropus_rufus
29240,93,1,6,Rousettus_madagascariensis,Pteropus_rufus
29260,93,6,1,Rousettus_madagascariensis,Pteropus_rufus
29280,73,18,9,Rousettus_madagascariensis,Pteropus_rufus
29300,42,27,31,Rousettus_madagascariensis,Pteropus_rufus
29320,44,17,39,Rousettus_madagascariensis,Pteropus_rufus
29340,57,19,24,Rousettus_madagascariensis,Pteropus_rufus
29360,55,35,10,Rousettus_madagascariensis,Pteropus_rufus
29380,36,61,3,Rousettus_madagascariensis,Pteropus_rufus
29400,14,82,4,Rousettus_madagascariensis,Pteropus_rufus
29420,27,72,1,Rousettus_madagascariensis,Pteropus_rufus
29440,30,69,1,Rousettus_madagascariensis,Pteropus_rufus
29460,10,90,0,Rousettus_madagascariensis,Pteropus_rufus
29480,21,78,1,Rousettus_madagascariensis,Pteropus_rufus
29500,10,90,0,Rousettus_madagascariensis,Pteropus_rufus
29520,1,98,1,Rousettus_madagascariensis,Pteropus_rufus
29540,5,95,0,Rousettus_madagascariensis,Pteropus_rufus
29560,4,95,1,Rousettus_madagascariensis,Pteropus_rufus
29580,10,89,1,Rousettus_madagascariensis,Pteropus_rufus
29600,1,91,8,Rousettus_madagascariensis,Pteropus_rufus
29620,3,94,3,Rousettus_madagascariensis,Pteropus_rufus
29640,0,94,6,Rousettus_madagascariensis,Pteropus_rufus
29660,1,99,0,Rousettus_madagascariensis,Pteropus_rufus
29680,10,87,3,Rousettus_madagascariensis,Pteropus_rufus
29700,86,13,1,Rousettus_madagascariensis,Pteropus_rufus
29720,95,5,0,Rousettus_madagascariensis,Pteropus_rufus
29740,90,5,5,Rousettus_madagascariensis,Pteropus_rufus
29760,76,8,16,Rousettus_madagascariensis,Pteropus_rufus
29780,73,4,23,Rousettus_madagascariensis,Pteropus_rufus
29800,86,2,12,Rousettus_madagascariensis,Pteropus_rufus
29820,94,0,6,Rousettus_madagascariensis,Pteropus_rufus
29840,92,0,8,Rousettus_madagascariensis,Pteropus_rufus
29860,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
29880,89,0,11,Rousettus_madagascariensis,Pteropus_rufus
29900,71,0,29,Rousettus_madagascariensis,Pteropus_rufus
29920,62,0,38,Rousettus_madagascariensis,Pteropus_rufus
29940,61,12,27,Rousettus_madagascariensis,Pteropus_rufus
29960,51,9,40,Rousettus_madagascariensis,Pteropus_rufus
29980,70,5,25,Rousettus_madagascariensis,Pteropus_rufus
30000,52,22,26,Rousettus_madagascariensis,Pteropus_rufus
30020,72,23,5,Rousettus_madagascariensis,Pteropus_rufus
30040,57,12,31,Rousettus_madagascariensis,Pteropus_rufus
30060,30,53,17,Rousettus_madagascariensis,Pteropus_rufus
30080,48,40,12,Rousettus_madagascariensis,Pteropus_rufus
30100,62,21,17,Rousettus_madagascariensis,Pteropus_rufus
30120,52,44,4,Rousettus_madagascariensis,Pteropus_rufus
30140,62,29,9,Rousettus_madagascariensis,Pteropus_rufus
30160,67,32,1,Rousettus_madagascariensis,Pteropus_rufus
30180,82,16,2,Rousettus_madagascariensis,Pteropus_rufus
30200,87,11,2,Rousettus_madagascariensis,Pteropus_rufus
30220,90,10,0,Rousettus_madagascariensis,Pteropus_rufus
30240,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
30260,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
30280,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
30300,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
30320,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
30340,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
30360,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
30380,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
30400,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
30420,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
100,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
120,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
140,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
160,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
180,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
200,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
220,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
240,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
260,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
280,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
300,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
320,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
340,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
360,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
380,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
400,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
420,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
440,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
460,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
480,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
500,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
520,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
540,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
560,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
580,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
600,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
620,0,93,7,Pteropus_rufus,Rousettus_madagascariensis
640,0,82,18,Pteropus_rufus,Rousettus_madagascariensis
660,0,96,4,Pteropus_rufus,Rousettus_madagascariensis
680,0,78,22,Pteropus_rufus,Rousettus_madagascariensis
700,0,79,21,Pteropus_rufus,Rousettus_madagascariensis
720,0,90,10,Pteropus_rufus,Rousettus_madagascariensis
740,1,83,16,Pteropus_rufus,Rousettus_madagascariensis
760,0,73,27,Pteropus_rufus,Rousettus_madagascariensis
780,0,98,2,Pteropus_rufus,Rousettus_madagascariensis
800,0,82,18,Pteropus_rufus,Rousettus_madagascariensis
820,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
840,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
860,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
880,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
900,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
920,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
940,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
960,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
980,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
1000,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1020,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1040,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1060,1,98,1,Pteropus_rufus,Rousettus_madagascariensis
1080,1,95,4,Pteropus_rufus,Rousettus_madagascariensis
1100,2,94,4,Pteropus_rufus,Rousettus_madagascariensis
1120,2,90,8,Pteropus_rufus,Rousettus_madagascariensis
1140,0,96,4,Pteropus_rufus,Rousettus_madagascariensis
1160,1,93,6,Pteropus_rufus,Rousettus_madagascariensis
1180,1,94,5,Pteropus_rufus,Rousettus_madagascariensis
1200,7,82,11,Pteropus_rufus,Rousettus_madagascariensis
1220,6,88,6,Pteropus_rufus,Rousettus_madagascariensis
1240,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
1260,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
1280,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
1300,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1320,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1340,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
1360,2,98,0,Pteropus_rufus,Rousettus_madagascariensis
1380,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1400,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1420,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1440,8,91,1,Pteropus_rufus,Rousettus_madagascariensis
1460,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1480,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1500,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1520,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
1540,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1560,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1580,1,97,2,Pteropus_rufus,Rousettus_madagascariensis
1600,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1620,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1640,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1660,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1680,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
1700,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1720,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1740,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1760,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1780,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1800,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1820,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1840,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1860,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1880,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1900,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1920,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1940,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1960,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
1980,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2000,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
2020,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2040,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2060,2,96,2,Pteropus_rufus,Rousettus_madagascariensis
2080,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2100,1,98,1,Pteropus_rufus,Rousettus_madagascariensis
2120,2,98,0,Pteropus_rufus,Rousettus_madagascariensis
2140,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2160,1,98,1,Pteropus_rufus,Rousettus_madagascariensis
2180,5,93,2,Pteropus_rufus,Rousettus_madagascariensis
2200,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
2220,2,98,0,Pteropus_rufus,Rousettus_madagascariensis
2240,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2260,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
2280,2,92,6,Pteropus_rufus,Rousettus_madagascariensis
2300,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2320,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2340,0,94,6,Pteropus_rufus,Rousettus_madagascariensis
2360,0,95,5,Pteropus_rufus,Rousettus_madagascariensis
2380,0,98,2,Pteropus_rufus,Rousettus_madagascariensis
2400,0,86,14,Pteropus_rufus,Rousettus_madagascariensis
2420,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
2440,0,97,3,Pteropus_rufus,Rousettus_madagascariensis
2460,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
2480,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2500,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2520,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2540,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2560,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2580,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2600,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2620,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2640,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2660,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2680,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2700,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2720,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2740,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2760,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2780,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2800,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2820,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
2840,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
2860,2,98,0,Pteropus_rufus,Rousettus_madagascariensis
2880,2,98,0,Pteropus_rufus,Rousettus_madagascariensis
2900,2,96,2,Pteropus_rufus,Rousettus_madagascariensis
2920,3,97,0,Pteropus_rufus,Rousettus_madagascariensis
2940,3,97,0,Pteropus_rufus,Rousettus_madagascariensis
2960,3,97,0,Pteropus_rufus,Rousettus_madagascariensis
2980,1,98,1,Pteropus_rufus,Rousettus_madagascariensis
3000,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3020,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3040,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
3060,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3080,1,97,2,Pteropus_rufus,Rousettus_madagascariensis
3100,1,96,3,Pteropus_rufus,Rousettus_madagascariensis
3120,4,89,7,Pteropus_rufus,Rousettus_madagascariensis
3140,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
3160,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3180,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3200,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3220,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3240,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3260,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3280,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3300,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3320,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3340,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3360,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3380,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3400,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3420,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3440,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3460,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
3480,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
3500,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3520,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
3540,1,98,1,Pteropus_rufus,Rousettus_madagascariensis
3560,0,98,2,Pteropus_rufus,Rousettus_madagascariensis
3580,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
3600,0,97,3,Pteropus_rufus,Rousettus_madagascariensis
3620,0,98,2,Pteropus_rufus,Rousettus_madagascariensis
3640,0,96,4,Pteropus_rufus,Rousettus_madagascariensis
3660,0,95,5,Pteropus_rufus,Rousettus_madagascariensis
3680,1,92,7,Pteropus_rufus,Rousettus_madagascariensis
3700,0,96,4,Pteropus_rufus,Rousettus_madagascariensis
3720,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
3740,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3760,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3780,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3800,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3820,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3840,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3860,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3880,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
3900,7,89,4,Pteropus_rufus,Rousettus_madagascariensis
3920,30,67,3,Pteropus_rufus,Rousettus_madagascariensis
3940,27,53,20,Pteropus_rufus,Rousettus_madagascariensis
3960,29,54,17,Pteropus_rufus,Rousettus_madagascariensis
3980,13,82,5,Pteropus_rufus,Rousettus_madagascariensis
4000,16,74,10,Pteropus_rufus,Rousettus_madagascariensis
4020,9,86,5,Pteropus_rufus,Rousettus_madagascariensis
4040,12,84,4,Pteropus_rufus,Rousettus_madagascariensis
4060,1,98,1,Pteropus_rufus,Rousettus_madagascariensis
4080,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4100,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4120,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4140,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4160,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4180,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4200,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4220,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4240,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4260,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4280,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4300,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4320,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4340,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4360,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4380,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4400,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4420,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4440,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4460,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4480,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4500,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
4520,0,99,1,Pteropus_rufus,Rousettus_madagascariensis
4540,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4560,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4580,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4600,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4620,0,100,0,Pteropus_rufus,Rousettus_madagascariensis
4640,1,99,0,Pteropus_rufus,Rousettus_madagascariensis
